id,categoria_real,prediccion_rna_1,prediccion_rna_2
1.0899994663469306e+18,cara,media,media
1.3833501553177526e+18,cara,cara,cara
9.634617364238792e+17,barata,barata,barata
9.593284382887662e+17,barata,barata,barata
1.0959853700585787e+18,cara,cara,cara
27226695.0,cara,cara,cara
1.4813763046876613e+18,barata,barata,barata
1.1632337623368676e+18,cara,cara,cara
8.057067272232262e+17,media,media,media
9.473119061875722e+17,media,barata,barata
42178820.0,cara,cara,cara
33838446.0,media,media,media
6.931687057301243e+17,media,cara,cara
1.0768347528740803e+18,barata,media,media
935796.0,media,barata,barata
8227961.0,media,media,media
6.472790445177596e+17,barata,media,media
6207741.0,media,media,media
1.1434270170313743e+18,cara,cara,cara
24940249.0,media,media,media
8.946913062783832e+17,media,media,media
6.466985943819587e+17,barata,barata,barata
1.043837969117555e+18,media,barata,media
1.477787339981569e+18,media,media,barata
6.551222987969879e+17,barata,barata,barata
4431533.0,media,media,media
9.075353770245612e+17,barata,barata,media
6.600789721006847e+17,media,cara,media
1.182856503216082e+18,cara,cara,cara
34709370.0,cara,cara,cara
22478199.0,barata,barata,barata
1.280488807001563e+18,barata,media,media
36930675.0,barata,barata,barata
1.3691324034715215e+18,cara,media,media
1.4709340988961876e+18,barata,media,media
1.3133481701423363e+18,cara,cara,cara
8.669111619656681e+17,barata,media,barata
1.2787442889439206e+18,barata,barata,barata
8.238891356573555e+17,cara,cara,cara
6.985657088493363e+17,barata,media,media
1.4123432697107466e+18,cara,cara,cara
51686639.0,media,media,media
28081304.0,barata,media,barata
1.3798633403193336e+18,cara,cara,cara
2989860.0,cara,cara,cara
22796970.0,barata,media,media
1.0812658288909691e+18,cara,media,media
1.3841855788288778e+18,barata,barata,barata
1.188985678863472e+18,barata,barata,barata
48090417.0,cara,media,media
1.4014218965958223e+18,media,media,media
8.699449007112943e+17,barata,barata,barata
1.3451496456584863e+18,cara,cara,cara
48239081.0,media,media,media
1.0456579779144195e+18,media,media,barata
6.109527973017528e+17,media,barata,barata
1.1319181074859401e+18,cara,cara,cara
45162639.0,cara,cara,cara
16811347.0,cara,cara,cara
1.4669977791221133e+18,barata,barata,media
34749531.0,cara,media,media
6.876664712743021e+17,barata,media,barata
1.219631898884775e+18,cara,media,media
13797001.0,media,cara,cara
1.33076670962647e+18,media,media,media
6.151996911883242e+17,cara,cara,cara
1.1102317704439246e+18,barata,barata,barata
1.0768575379711918e+18,barata,cara,cara
1.2022759737474982e+18,media,media,barata
20381591.0,barata,barata,barata
1.0843878415642298e+18,cara,cara,cara
17225324.0,cara,cara,cara
1.4985111510141637e+18,barata,barata,barata
8.192125020483497e+17,media,media,barata
53707583.0,media,media,media
1.1456328510852273e+18,cara,media,media
1868816.0,media,media,barata
6.907423006675698e+17,barata,media,media
6.792654191493537e+17,cara,cara,cara
9.615530045838913e+17,media,media,media
47097496.0,cara,media,media
8.768820849260827e+17,cara,cara,cara
7801335.0,barata,barata,barata
1.4369126028867448e+18,media,media,media
1.1212808645708293e+18,barata,barata,barata
1.1932023769645102e+18,cara,cara,cara
1.3748399108805507e+18,media,barata,barata
49589227.0,barata,barata,cara
50248099.0,cara,cara,media
36767752.0,barata,barata,barata
9.957984971290666e+17,cara,cara,cara
1.4106592368003328e+18,barata,barata,barata
1.1587327028564774e+18,barata,barata,barata
1.0818211543400942e+18,media,barata,barata
582964.0,barata,barata,barata
6.32585642844525e+17,barata,media,media
53605558.0,media,barata,media
29472904.0,media,media,media
1.1912464165933596e+18,cara,cara,cara
1.0145653610511784e+18,media,media,media
1.4213834275264504e+18,cara,cara,media
45786059.0,media,media,media
6.783727155560215e+17,cara,cara,cara
1.0101878369535073e+18,cara,cara,cara
949922.0,barata,barata,barata
7441201.0,media,cara,cara
24999386.0,cara,cara,cara
27190473.0,barata,barata,barata
9.129248552057439e+17,media,media,barata
17141233.0,barata,barata,barata
53799982.0,media,cara,cara
1.3914547443433728e+18,cara,cara,cara
1229095.0,media,media,media
1.0907865501503679e+18,media,media,media
32787955.0,media,media,media
19607985.0,cara,cara,cara
1.3995192261598577e+18,media,media,media
1.0725591502703055e+18,barata,cara,cara
12832428.0,cara,cara,cara
32338822.0,media,barata,media
48157570.0,cara,cara,media
1.3772166045012992e+18,cara,cara,cara
154103.0,cara,cara,cara
1.3037263714019873e+18,barata,barata,barata
8.087569595663254e+17,media,media,media
6.509355623468909e+17,media,media,media
1.513177186572623e+18,barata,barata,barata
7.38454525295852e+17,barata,media,media
5.56419741274302e+17,media,media,media
1.061176358263317e+18,cara,cara,cara
1.3785698482263703e+18,barata,barata,barata
17318446.0,barata,barata,barata
9.683428768996504e+17,barata,barata,barata
8.975421815543722e+17,media,media,media
8.441988371251109e+17,barata,barata,barata
5334268.0,barata,barata,barata
53648818.0,barata,media,media
1.0597215281467219e+18,media,media,media
12758628.0,media,cara,media
46829821.0,cara,cara,cara
6.582436686545348e+17,cara,media,media
1.3406496868320886e+18,barata,barata,barata
43946635.0,media,media,media
1.4095426741252406e+18,barata,cara,cara
45689076.0,media,media,media
8.966225484244472e+17,cara,cara,cara
1.4245764336360236e+18,media,media,media
5.785768954658455e+17,media,media,barata
51782954.0,cara,media,media
1.1204382286663956e+18,media,cara,cara
7.638294721781327e+17,barata,barata,barata
6912823.0,cara,cara,cara
7.972265116594131e+17,cara,cara,cara
3605403.0,media,media,media
1.0399818475852471e+18,media,cara,cara
44799266.0,cara,media,media
22022471.0,barata,media,media
8.747740498838445e+17,cara,cara,cara
1.4927637508364544e+18,barata,barata,barata
9.333927734548065e+17,media,media,media
1.2719613826501266e+18,barata,barata,barata
43981812.0,cara,cara,cara
1.1646993620028224e+18,cara,cara,cara
5387120.0,barata,media,barata
48017116.0,barata,barata,barata
1.1305517636086994e+18,barata,barata,barata
6.815832867423128e+17,media,media,media
5681294.0,media,media,media
5.413169229266103e+17,barata,barata,barata
8.123303222705184e+17,barata,barata,barata
5.6316638275942534e+17,media,cara,cara
1.0747704207760604e+18,media,barata,barata
1.2420106540744364e+18,media,media,media
1.1457595495456676e+18,cara,cara,media
8.623931540864803e+17,barata,barata,barata
6811289.0,cara,cara,cara
1.345944208472346e+18,media,media,media
5567690.0,cara,cara,cara
6.088727677457942e+17,barata,media,media
1.4666422291822185e+18,barata,media,media
6.898502751322056e+17,media,media,media
34118159.0,cara,cara,cara
1.335883983364992e+18,barata,barata,barata
8.548849413398848e+17,cara,cara,cara
1.4047345986057418e+18,media,barata,media
901270.0,cara,cara,cara
1.1500070149033612e+18,media,media,media
27574865.0,cara,cara,cara
5.791732156962476e+17,barata,barata,barata
8.581860434623412e+17,media,media,media
50749160.0,media,media,barata
6.25099973226974e+17,media,media,media
1.091764771963204e+18,barata,media,media
42404984.0,cara,cara,cara
1.2587403686227692e+18,media,cara,media
6871332.0,media,media,media
8.716426243095991e+17,barata,barata,barata
50942689.0,media,media,media
1.416672032247345e+18,barata,barata,barata
1.0911768040256791e+18,cara,cara,cara
9867765.0,barata,barata,barata
6954978.0,media,barata,barata
45657816.0,barata,barata,barata
1.2829611340347162e+18,barata,barata,barata
48349354.0,cara,cara,cara
1.182654447323221e+18,cara,cara,cara
1.450164054543738e+18,cara,cara,cara
38805403.0,media,media,media
1.4812425002369777e+18,media,media,media
33881054.0,media,cara,cara
1.06093126289716e+18,cara,cara,media
41642096.0,cara,cara,cara
11698204.0,media,media,media
7.335637252879318e+17,media,media,media
1.0467270958523649e+18,barata,barata,barata
5163142.0,barata,barata,barata
1.433514955644151e+18,media,media,media
43941310.0,cara,cara,cara
1.1335075239948372e+18,cara,cara,cara
7.854984445913554e+17,cara,cara,media
7.565849475287396e+17,media,media,media
1.5040324547544015e+18,media,media,media
9.773751079683164e+17,barata,barata,barata
52338276.0,media,barata,barata
16243889.0,cara,media,media
5.528719985967653e+17,cara,cara,cara
1.4238075665651768e+18,cara,cara,cara
1.1398409085244628e+18,cara,cara,cara
16415014.0,barata,barata,barata
53608768.0,barata,barata,media
1.2813168278760264e+18,barata,barata,barata
45224601.0,media,media,media
8.043745013111738e+17,barata,media,media
1.2223143456157486e+18,barata,barata,barata
34201647.0,media,media,barata
7.364375791811092e+17,barata,barata,barata
1.034019964859804e+18,media,media,media
28344474.0,media,media,media
6.108828447162013e+17,media,barata,barata
1.4673943641470354e+18,cara,cara,cara
43653015.0,barata,barata,barata
1.0283970381378148e+18,barata,barata,barata
801521.0,barata,barata,barata
1.2691216489412787e+18,cara,cara,cara
53159381.0,cara,cara,cara
1.2689796580691154e+18,cara,cara,media
1.4725783499768865e+18,barata,barata,barata
9.087890441008328e+17,barata,media,media
12809793.0,media,media,media
1.1076073247921711e+18,media,media,media
32424781.0,cara,cara,cara
1.4218298505069696e+18,cara,cara,cara
1.2432005460622034e+18,barata,barata,barata
26535654.0,media,media,media
1.1313192577006774e+18,barata,barata,barata
9370218.0,media,cara,cara
44821182.0,barata,barata,barata
1.2573926720949217e+18,media,media,media
8.370009652406278e+17,barata,barata,barata
1.0523388177658833e+18,cara,cara,cara
1.4429308699570332e+18,cara,media,media
31805176.0,cara,cara,cara
48348552.0,cara,cara,cara
11905481.0,media,cara,media
1.1336259319367395e+18,cara,cara,cara
1.3517061022252925e+18,barata,barata,barata
1.0950034596037388e+18,barata,media,barata
43710755.0,cara,media,media
50659602.0,cara,cara,media
1.057690824361762e+18,media,media,barata
7.066345525803976e+17,barata,barata,barata
47978080.0,cara,cara,cara
5.6530085576809e+17,cara,cara,cara
1.445366454485076e+18,barata,media,media
49246049.0,barata,barata,barata
8052241.0,barata,media,media
8.426515561007524e+17,cara,cara,cara
8.480875723943882e+17,media,media,media
6.50778158748538e+17,media,media,media
1.3797944521689014e+18,cara,cara,cara
9.987320338138936e+17,cara,cara,cara
6.247785141160008e+17,media,media,media
1.358880798552526e+18,barata,media,media
1.0398428820583016e+18,barata,barata,barata
9.150358166746495e+17,cara,media,media
1.0240796685702527e+18,cara,cara,media
27835298.0,cara,cara,cara
1.4322872064955325e+18,barata,media,media
1.0510334588922458e+18,media,media,media
6.007397815440244e+17,media,media,media
8.398647682207494e+17,cara,cara,cara
48206186.0,barata,barata,barata
1.3363968820589832e+18,media,media,media
1.0206037772618976e+18,cara,media,media
6.16501092568241e+17,cara,cara,cara
3973510.0,barata,barata,barata
53170165.0,barata,barata,barata
1.2862214124843715e+18,media,cara,media
7.610415949274792e+17,media,cara,media
1.405447185515299e+18,barata,barata,barata
1.1408031759612307e+18,media,cara,cara
1.0203158217981745e+18,media,barata,barata
1.191102614562872e+18,media,media,media
1.2688695716831086e+18,barata,barata,barata
21679902.0,media,media,media
1.1008199261010778e+18,media,cara,cara
1.4028205681252552e+18,barata,barata,barata
16289193.0,media,media,media
50933901.0,cara,cara,cara
1.1318557506463077e+18,cara,cara,cara
21730002.0,barata,barata,barata
5.542295046213711e+17,media,cara,cara
7.884194816547688e+17,cara,media,cara
9.866817516996047e+17,barata,media,media
4931574.0,cara,cara,cara
1.0681498956912817e+18,media,media,barata
38021812.0,barata,barata,barata
16194494.0,barata,barata,barata
6.378135293705125e+17,media,barata,media
17480793.0,cara,media,media
1.4256672353847227e+18,cara,cara,cara
52788790.0,barata,cara,media
8.533918132645481e+17,cara,cara,cara
1.1030739037339744e+18,barata,barata,barata
26805068.0,cara,cara,cara
8.673795163896646e+17,cara,cara,cara
1.478748142733441e+18,barata,media,media
1.3397618736231212e+18,barata,media,barata
1.1853947870288945e+18,cara,media,media
23257141.0,barata,barata,barata
1.1740872949873928e+18,cara,media,media
1.4827408364330647e+18,barata,barata,barata
1.0557443228072119e+18,media,media,media
7347694.0,cara,cara,cara
1.4776574145938678e+18,media,media,media
1.4565644451007373e+18,barata,barata,barata
1.3612814297032146e+18,cara,cara,cara
6.613007749333226e+17,barata,barata,barata
9.137832395424966e+17,cara,cara,cara
1.1645387136639214e+18,cara,cara,cara
32843046.0,barata,barata,barata
12088555.0,cara,cara,cara
1.2399289828134664e+18,barata,barata,barata
10392861.0,cara,cara,cara
39154634.0,barata,barata,barata
1.0024978096949528e+18,barata,barata,barata
1.0696343398784073e+18,barata,cara,media
4264117.0,barata,barata,media
1.4060397806466286e+18,media,barata,media
54367409.0,media,cara,media
1.1913893026507907e+18,media,cara,media
50710529.0,barata,barata,barata
43196661.0,cara,cara,cara
1.243200683371827e+18,barata,barata,barata
1.2432006327703386e+18,barata,barata,barata
1.156982793519143e+18,media,cara,cara
8.390008251588041e+17,media,media,cara
1.4022633661138296e+18,barata,barata,barata
1.4123849768917548e+18,barata,barata,barata
5.57049063142302e+17,cara,cara,cara
9.515606378012168e+17,barata,media,media
21315415.0,media,cara,cara
1.424053978424306e+18,barata,barata,barata
1.4003070183725696e+18,barata,barata,barata
8.480771256863391e+17,cara,media,media
8.8270870230046e+17,cara,cara,cara
15193365.0,media,media,media
1.2905572546390292e+18,barata,barata,barata
46630795.0,media,media,media
6.609227860436607e+17,barata,barata,barata
9.86685968227905e+17,barata,barata,barata
31496890.0,barata,media,media
6.389658434238493e+17,media,media,media
736279.0,barata,barata,barata
5022765.0,barata,barata,barata
6.900431733511347e+17,barata,barata,barata
1.403377134132136e+18,media,cara,cara
9.188118879549545e+17,media,media,media
8.007117433871489e+17,media,media,media
1.4103360079433907e+18,barata,barata,barata
51234522.0,cara,cara,media
1.3960674399726543e+18,barata,media,barata
3075567.0,cara,cara,cara
6.092081725499852e+17,barata,barata,media
6.729972823689428e+17,barata,barata,barata
14675189.0,barata,barata,barata
7.4497695524551e+17,media,media,media
54084546.0,barata,barata,barata
1.0310809665370149e+18,cara,cara,cara
1.194905974682679e+18,media,media,barata
1.3906504805965332e+18,barata,media,media
30338637.0,media,media,media
1.0609258995616652e+18,media,cara,cara
1.1782760676746294e+18,media,cara,media
1.4574237481392407e+18,cara,cara,cara
44559749.0,barata,barata,barata
28560573.0,cara,cara,cara
1.4089831671755976e+18,barata,barata,barata
5.932714133693028e+17,barata,barata,barata
5.853862898781211e+17,cara,cara,cara
28692012.0,barata,barata,barata
8.542951807412129e+17,barata,barata,barata
34370453.0,media,media,media
19414093.0,cara,cara,cara
40932844.0,cara,media,cara
1.0266051383483214e+18,cara,cara,cara
9.06302621261032e+17,barata,barata,barata
1.0068337930416334e+18,cara,cara,cara
8.087566706218577e+17,cara,cara,cara
53343531.0,cara,cara,cara
7.071604555528594e+17,media,media,media
1438332.0,barata,barata,barata
1.1935389357388285e+18,cara,media,cara
9.973133308466455e+17,cara,media,media
7.063901272634988e+17,cara,cara,cara
8964989.0,media,media,barata
1.1422339138696504e+18,media,media,media
50320058.0,media,barata,barata
1.2432006055799808e+18,barata,barata,barata
6.98679224806962e+17,media,cara,cara
1.5080359349648507e+18,media,media,media
34395452.0,cara,cara,cara
49131818.0,media,media,media
1.13136738972211e+18,cara,cara,media
8.542228841978789e+17,media,media,media
7.202956926518614e+17,media,media,media
1.332185854793835e+18,barata,media,media
1.2847541718776008e+18,media,cara,cara
1.0681574686783539e+18,cara,cara,cara
1.3639233092332506e+18,barata,barata,barata
1.183942373223172e+18,cara,media,media
5.6253308357400134e+17,media,media,media
1.2377600799943227e+18,barata,barata,barata
46117175.0,media,media,media
6.18812554016235e+17,cara,cara,media
8.465544087898006e+17,media,media,media
18521361.0,media,cara,cara
1.0640125016277486e+18,barata,barata,barata
9.710278559021445e+17,media,media,media
1.3850586070497871e+18,barata,barata,barata
1.0804481287866596e+18,barata,barata,barata
36525196.0,media,media,media
7.321995803141115e+17,barata,barata,barata
